task_id,task_name,video_id,step_idx,action,state_change,next_step_idx,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,canonical_order,next_canonical_order,is_in_order,task_goal,remaining_plan,plan_progress
105222,Make Kimchi Fried Rice,SJDZ8ERqpJY,6,stir mixture,The mixture is now stirred and combined.,4,add kimchi,Kimchi is now added to the mixture.,67.54,73.64,77.22,80.22,6,4,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,SJDZ8ERqpJY,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,77.22,80.22,82.76,119.46,4,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,LBjtPtJt3vg,1,add onion,Onion is now added to the mixture.,4,add kimchi,Kimchi is now added to the mixture.,48.34,53.86,62.33,65.33,1,4,True,Complete the task: Make Kimchi Fried Rice.,add rice -> add ham -> add kimchi -> pour sesame oil -> stir mixture,0.167
105222,Make Kimchi Fried Rice,LBjtPtJt3vg,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,62.33,65.33,65.55,69.05,4,6,True,Complete the task: Make Kimchi Fried Rice.,pour sesame oil -> stir mixture,0.333
105222,Make Kimchi Fried Rice,LBjtPtJt3vg,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,65.55,69.05,77.29,82.39,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,LBjtPtJt3vg,2,add rice,Rice is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,77.29,82.39,88.78,91.78,2,5,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,LBjtPtJt3vg,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,88.78,91.78,116.73,123.13,5,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,5,pour sesame oil,Sesame oil is now poured in.,4,add kimchi,Kimchi is now added to the mixture.,88.71,92.25,97.67,99.4,5,4,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.167
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,97.67,99.4,100.55,102.29,4,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,100.55,102.29,108.68,112.15,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,108.68,112.15,120.31,127.15,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,2,add rice,Rice is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,120.31,127.15,127.28,132.98,2,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,6,stir mixture,The mixture is now stirred and combined.,5,pour sesame oil,Sesame oil is now poured in.,127.28,132.98,133.07,134.47,6,5,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,oh8lPIqTdp8,5,pour sesame oil,Sesame oil is now poured in.,1,add onion,Onion is now added to the mixture.,133.07,134.47,180.23,182.91,5,1,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,9SUcLzYq5xc,5,pour sesame oil,Sesame oil is now poured in.,4,add kimchi,Kimchi is now added to the mixture.,37.64,39.54,47.6,50.6,5,4,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.167
105222,Make Kimchi Fried Rice,9SUcLzYq5xc,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,47.6,50.6,51.59,76.59,4,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,9SUcLzYq5xc,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,51.59,76.59,81.44,84.44,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,9SUcLzYq5xc,2,add rice,Rice is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,81.44,84.44,84.98,106.58,2,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,VLK-xhBqGRo,5,pour sesame oil,Sesame oil is now poured in.,3,add ham,Ham is now added to the mixture.,66.05,68.87,73.06,78.8,5,3,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.167
105222,Make Kimchi Fried Rice,VLK-xhBqGRo,3,add ham,Ham is now added to the mixture.,4,add kimchi,Kimchi is now added to the mixture.,73.06,78.8,82.01,86.07,3,4,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,VLK-xhBqGRo,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,82.01,86.07,88.68,180.95,4,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.5
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,5,pour sesame oil,Sesame oil is now poured in.,4,add kimchi,Kimchi is now added to the mixture.,101.3,102.68,106.47,108.73,5,4,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.167
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,106.47,108.73,110.43,125.94,4,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,110.43,125.94,131.93,136.26,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,2,add rice,Rice is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,131.93,136.26,136.51,179.84,2,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,6,stir mixture,The mixture is now stirred and combined.,5,pour sesame oil,Sesame oil is now poured in.,136.51,179.84,174.41,175.61,6,5,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,5,pour sesame oil,Sesame oil is now poured in.,1,add onion,Onion is now added to the mixture.,174.41,175.61,189.53,191.66,5,1,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,Lf44Fk7H24s,1,add onion,Onion is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,189.53,191.66,191.86,193.06,1,5,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,3,add ham,Ham is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,53.72,56.12,64.13,69.27,3,6,True,Complete the task: Make Kimchi Fried Rice.,add kimchi -> pour sesame oil -> stir mixture,0.167
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,1,add onion,Onion is now added to the mixture.,64.13,69.27,75.53,79.66,6,1,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.333
105222,Make Kimchi Fried Rice,rzxVluau83Q,1,add onion,Onion is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,75.53,79.66,92.13,95.6,1,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,92.13,95.6,119.63,133.45,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,119.63,133.45,137.37,144.14,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,4,add kimchi,Kimchi is now added to the mixture.,137.37,144.14,148.09,150.15,6,4,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,rzxVluau83Q,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,148.09,150.15,150.82,153.82,4,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,150.82,153.82,156.45,160.99,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,rzxVluau83Q,2,add rice,Rice is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,156.45,160.99,161.36,174.86,2,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,161.36,174.86,180.74,183.45,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,180.74,183.45,186.67,187.93,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,1,add onion,Onion is now added to the mixture.,186.67,187.93,209.28,210.76,6,1,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,1,add onion,Onion is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,209.28,210.76,210.94,217.94,1,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,6,stir mixture,The mixture is now stirred and combined.,5,pour sesame oil,Sesame oil is now poured in.,210.94,217.94,220.35,222.66,6,5,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,rzxVluau83Q,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,220.35,222.66,262.24,266.22,5,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),1.0
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,3,add ham,Ham is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,42.87,48.25,80.67,87.6,3,5,True,Complete the task: Make Kimchi Fried Rice.,add kimchi -> pour sesame oil -> stir mixture,0.167
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,5,pour sesame oil,Sesame oil is now poured in.,2,add rice,Rice is now added to the mixture.,80.67,87.6,103.13,107.61,5,2,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,2,add rice,Rice is now added to the mixture.,3,add ham,Ham is now added to the mixture.,103.13,107.61,139.03,146.32,2,3,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.5
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,3,add ham,Ham is now added to the mixture.,4,add kimchi,Kimchi is now added to the mixture.,139.03,146.32,158.17,166.2,3,4,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.5
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,158.17,166.2,168.13,201.45,4,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.667
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,168.13,201.45,230.57,245.24,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,xDMGRE3YZFY,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,230.57,245.24,262.62,273.89,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,6653smJG3U0,3,add ham,Ham is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,59.03,60.83,61.24,62.69,3,5,True,Complete the task: Make Kimchi Fried Rice.,add kimchi -> pour sesame oil -> stir mixture,0.167
105222,Make Kimchi Fried Rice,6653smJG3U0,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,61.24,62.69,65.72,71.06,5,6,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,1,add onion,Onion is now added to the mixture.,65.72,71.06,82.48,84.84,6,1,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
105222,Make Kimchi Fried Rice,6653smJG3U0,1,add onion,Onion is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,82.48,84.84,87.5,97.18,1,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,5,pour sesame oil,Sesame oil is now poured in.,87.5,97.18,115.63,116.4,6,5,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,6653smJG3U0,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,115.63,116.4,123.76,132.23,5,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,123.76,132.23,146.52,176.24,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,4,add kimchi,Kimchi is now added to the mixture.,146.52,176.24,154.59,157.68,6,4,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.667
105222,Make Kimchi Fried Rice,6653smJG3U0,4,add kimchi,Kimchi is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,154.59,157.68,177.08,178.08,4,5,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,6653smJG3U0,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,177.08,178.08,187.17,191.93,5,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,2,add rice,Rice is now added to the mixture.,187.17,191.93,196.86,199.86,6,2,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.833
105222,Make Kimchi Fried Rice,6653smJG3U0,2,add rice,Rice is now added to the mixture.,5,pour sesame oil,Sesame oil is now poured in.,196.86,199.86,201.17,202.67,2,5,True,Complete the task: Make Kimchi Fried Rice.,(task complete),1.0
105222,Make Kimchi Fried Rice,6653smJG3U0,5,pour sesame oil,Sesame oil is now poured in.,6,stir mixture,The mixture is now stirred and combined.,201.17,202.67,203.79,225.63,5,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),1.0
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,203.79,225.63,233.91,250.48,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),1.0
105222,Make Kimchi Fried Rice,6653smJG3U0,6,stir mixture,The mixture is now stirred and combined.,6,stir mixture,The mixture is now stirred and combined.,233.91,250.48,265.17,267.22,6,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),1.0
105222,Make Kimchi Fried Rice,2t09Cz6bMRo,5,pour sesame oil,Sesame oil is now poured in.,3,add ham,Ham is now added to the mixture.,83.37,87.6,89.16,90.76,5,3,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.167
105222,Make Kimchi Fried Rice,2t09Cz6bMRo,3,add ham,Ham is now added to the mixture.,1,add onion,Onion is now added to the mixture.,89.16,90.76,91.46,94.86,3,1,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.333
105222,Make Kimchi Fried Rice,2t09Cz6bMRo,1,add onion,Onion is now added to the mixture.,4,add kimchi,Kimchi is now added to the mixture.,91.46,94.86,91.52,94.49,1,4,True,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.5
105222,Make Kimchi Fried Rice,2t09Cz6bMRo,4,add kimchi,Kimchi is now added to the mixture.,2,add rice,Rice is now added to the mixture.,91.52,94.49,100.4,104.18,4,2,False,Complete the task: Make Kimchi Fried Rice.,stir mixture,0.667
105222,Make Kimchi Fried Rice,MkUFTIgiFXM,3,add ham,Ham is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,84.76,88.2,88.36,100.18,3,6,True,Complete the task: Make Kimchi Fried Rice.,add kimchi -> pour sesame oil -> stir mixture,0.167
105222,Make Kimchi Fried Rice,MkUFTIgiFXM,6,stir mixture,The mixture is now stirred and combined.,4,add kimchi,Kimchi is now added to the mixture.,88.36,100.18,101.97,113.26,6,4,False,Complete the task: Make Kimchi Fried Rice.,(task complete),0.333
105222,Make Kimchi Fried Rice,MkUFTIgiFXM,4,add kimchi,Kimchi is now added to the mixture.,6,stir mixture,The mixture is now stirred and combined.,101.97,113.26,115.3,128.3,4,6,True,Complete the task: Make Kimchi Fried Rice.,(task complete),0.5
