task_id,task_name,video_id,transition_id,seg_pos,next_seg_pos,step_idx,action_id,action,state_change,next_step_idx,next_action_id,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,roi_start,roi_end,canonical_order,next_canonical_order,is_canonical_next,is_time_ordered,task_goal,remaining_plan,plan_progress
42,CleanLeatherSeat,QAYy99rqMDU,42_QAYy99rqMDU_3,3,4,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,137.0,142.0,145.0,155.0,68.04821241954937,165.21994753383115,1,2,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,4.0,5.0,6.0,14.0,0.0,113.266667,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,6.0,14.0,17.0,18.0,0.0,113.266667,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_2,2,3,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,17.0,18.0,19.0,34.0,0.0,113.266667,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_3,3,4,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,19.0,34.0,36.0,43.0,0.0,113.266667,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_4,4,5,3,518,clean the surface,The surface is now cleaned.,1,516,apply detergent to leather,Detergent to leather is now applied.,36.0,43.0,75.0,78.0,0.0,113.266667,3,1,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_5,5,6,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,75.0,78.0,79.0,86.0,0.0,113.266667,1,2,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,R2_uW2ygE6w,42_R2_uW2ygE6w_6,6,7,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,79.0,86.0,87.0,110.0,0.0,113.266667,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,TPRofgGLdyU,42_TPRofgGLdyU_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,11.0,17.0,18.0,35.0,10.511026213422856,54.46409921605937,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,TPRofgGLdyU,42_TPRofgGLdyU_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,18.0,35.0,36.0,48.0,10.511026213422856,54.46409921605937,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,TpkoruQWsfA,42_TpkoruQWsfA_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,3,518,clean the surface,The surface is now cleaned.,57.0,60.0,61.0,77.0,47.87480373448746,87.94704024934947,1,3,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_0,0,1,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,54.0,59.0,71.0,76.0,44.843621181197065,151.01474239578775,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_1,1,2,3,518,clean the surface,The surface is now cleaned.,1,516,apply detergent to leather,Detergent to leather is now applied.,71.0,76.0,77.0,79.0,44.843621181197065,151.01474239578775,3,1,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_2,2,3,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,77.0,79.0,117.0,122.0,44.843621181197065,151.01474239578775,1,2,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_3,3,4,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,117.0,122.0,123.0,127.0,44.843621181197065,151.01474239578775,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_4,4,5,3,518,clean the surface,The surface is now cleaned.,1,516,apply detergent to leather,Detergent to leather is now applied.,123.0,127.0,130.0,137.0,44.843621181197065,151.01474239578775,3,1,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,UOqxMhzutBw,42_UOqxMhzutBw_5,5,6,1,516,apply detergent to leather,Detergent to leather is now applied.,3,518,clean the surface,The surface is now cleaned.,130.0,137.0,138.0,147.0,44.843621181197065,151.01474239578775,1,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,7.0,9.0,10.0,11.0,0.0,106.8482590931099,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,10.0,11.0,12.0,13.0,0.0,106.8482590931099,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_2,2,3,3,518,clean the surface,The surface is now cleaned.,1,516,apply detergent to leather,Detergent to leather is now applied.,12.0,13.0,40.0,47.0,0.0,106.8482590931099,3,1,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_3,3,4,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,40.0,47.0,48.0,55.0,0.0,106.8482590931099,1,2,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_4,4,5,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,48.0,55.0,66.0,70.0,0.0,106.8482590931099,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_5,5,6,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,66.0,70.0,71.0,87.0,0.0,106.8482590931099,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,Wdz4thQsnkU,42_Wdz4thQsnkU_6,6,7,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,71.0,87.0,98.0,102.0,0.0,106.8482590931099,2,2,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,YW0xFSM9ko4,42_YW0xFSM9ko4_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,9.0,15.0,16.0,31.0,6.014153927068449,42.57402353633487,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,YW0xFSM9ko4,42_YW0xFSM9ko4_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,16.0,31.0,35.0,39.0,6.014153927068449,42.57402353633487,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,YY0RK-1Bk4w,42_YY0RK-1Bk4w_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,26.0,27.0,29.0,38.0,19.706979775185516,71.05001634709626,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,YY0RK-1Bk4w,42_YY0RK-1Bk4w_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,29.0,38.0,54.0,55.0,19.706979775185516,71.05001634709626,2,2,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,YY0RK-1Bk4w,42_YY0RK-1Bk4w_2,2,3,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,54.0,55.0,57.0,67.0,19.706979775185516,71.05001634709626,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,ZY52WnRlvoY,42_ZY52WnRlvoY_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,30.0,33.0,34.0,54.0,18.487116365293353,161.56935191654168,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,ZY52WnRlvoY,42_ZY52WnRlvoY_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,34.0,54.0,56.0,109.0,18.487116365293353,161.56935191654168,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,ZY52WnRlvoY,42_ZY52WnRlvoY_2,2,3,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,56.0,109.0,110.0,136.0,18.487116365293353,161.56935191654168,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,ZY52WnRlvoY,42_ZY52WnRlvoY_3,3,4,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,110.0,136.0,137.0,158.0,18.487116365293353,161.56935191654168,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,a5cCXFeLUR8,42_a5cCXFeLUR8_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,38.0,56.0,60.0,69.0,30.746393798803357,93.06002769494066,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,a5cCXFeLUR8,42_a5cCXFeLUR8_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,60.0,69.0,78.0,89.0,30.746393798803357,93.06002769494066,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,cRpW5dswyL0,42_cRpW5dswyL0_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,47.0,53.0,54.0,86.0,32.73407469478756,223.47021157146006,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,cRpW5dswyL0,42_cRpW5dswyL0_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,54.0,86.0,98.0,114.0,32.73407469478756,223.47021157146006,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,cRpW5dswyL0,42_cRpW5dswyL0_2,2,3,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,98.0,114.0,146.0,199.0,32.73407469478756,223.47021157146006,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,cRpW5dswyL0,42_cRpW5dswyL0_3,3,4,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,146.0,199.0,201.0,210.0,32.73407469478756,223.47021157146006,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,esdkKXbbT-w,42_esdkKXbbT-w_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,0.0,4.0,7.0,46.0,0.0,56.773948660587024,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,esdkKXbbT-w,42_esdkKXbbT-w_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,7.0,46.0,47.0,52.0,0.0,56.773948660587024,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,gUoPHzdgLf0,42_gUoPHzdgLf0_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,66.0,69.0,71.0,80.0,47.32051479684901,105.24396152521015,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,gUoPHzdgLf0,42_gUoPHzdgLf0_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,71.0,80.0,83.0,89.0,47.32051479684901,105.24396152521015,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,gvUKCrq_iec,42_gvUKCrq_iec_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,25.0,30.0,33.0,48.0,19.620787904204413,53.83382237253622,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,gvUKCrq_iec,42_gvUKCrq_iec_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,33.0,48.0,50.0,53.0,19.620787904204413,53.83382237253622,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_0,0,1,1,516,apply detergent to leather,Detergent to leather is now applied.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,28.0,32.0,38.0,53.0,22.66501426876037,111.92193654937746,1,2,True,True,Complete the task: Clean Leather Seat.,wipe the detergent -> clean the surface,0.333
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_1,1,2,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,38.0,53.0,55.0,59.0,22.66501426876037,111.92193654937746,2,3,True,True,Complete the task: Clean Leather Seat.,clean the surface,0.667
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_2,2,3,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,55.0,59.0,73.0,78.0,22.66501426876037,111.92193654937746,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_3,3,4,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,73.0,78.0,79.0,81.0,22.66501426876037,111.92193654937746,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_4,4,5,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,79.0,81.0,89.0,92.0,22.66501426876037,111.92193654937746,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_5,5,6,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,89.0,92.0,93.0,96.0,22.66501426876037,111.92193654937746,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_6,6,7,3,518,clean the surface,The surface is now cleaned.,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,93.0,96.0,97.0,98.0,22.66501426876037,111.92193654937746,3,2,False,True,Complete the task: Clean Leather Seat.,(task complete),1.0
42,CleanLeatherSeat,iEqqxb2bfzM,42_iEqqxb2bfzM_7,7,8,2,517,wipe the detergent,The state changes: wipe the detergent is performed.,3,518,clean the surface,The surface is now cleaned.,97.0,98.0,99.0,101.0,22.66501426876037,111.92193654937746,2,3,True,True,Complete the task: Clean Leather Seat.,(task complete),1.0
